Unnamed: 0,order_id,first_name,last_name,email,total_amt,items_cnt,category,item_name,price
31343,354017.0,Juan,Khoury,Juan_Khoury@yahoo.info,88.0,4.0,device,prize-winning device wrapper,22.0
31344,173399.0,Khalid,Sargsyan,KhalidSargsyan1970@gmail.com,36.0,2.0,mechanism,glossy mechanism,18.0
31345,112524.0,K,Diaz,K_Diaz1953@yahoo.info,16.5,5.0,widget,digital widget,3.3
31346,344787.0,Davit,Smith,DavitSmith@gmail.org,80.1,2.0,gadget,analog gadget opener,40.05
31347,160259.0,J,Lee,JLee1956@outlook.edu,300.0,2.0,contraption,contraption carrying_case,150.0
31348,327215.0,Jennifer,Horvat,Jennifer_Horvat1964@inbox.info,300.0,1.0,apparatus,fuzzy apparatus,300.0
31349,118474.0,A,Acharya,AAcharya@inbox.biz,24.0,4.0,dongle,fuzzy dongle charger,6.0
31350,374073.0,Diya,Liu,DiyaLiu1987@mail.edu,1200.0,4.0,apparatus,apparatus,300.0
31351,295030.0,L,Computer,L_Computer@gmail.biz,783.2,4.0,gadget,extra-strength gadget warmer,195.8
31352,102216.0,Elias,Hassan,EliasHassan2001@gmail.net,825.0,3.0,contraption,contraption warmer,275.0
31353,227336.0,Elias,Evans,Elias_Evans1987@outlook.org,498.4,4.0,gadget,aerodynamic gadget,124.6
31354,325086.0,A,Novak,ANovak1982@yahoo.com,110.0,4.0,tool,digital tool,27.5
31355,319600.0,Ji-woo,Scientist,Ji-woo_Scientist1994@gmail.com,0.0,3.0,instrument,glossy instrument how-to-manual,0.0
31356,,J,Russell,J_Russell1963@earthlink.com,,,,,
31357,303510.0,Tambika,Evans,TambikaEvans@inbox.biz,78.32,2.0,gadget,miniature gadget refill,39.16
31358,240986.0,P,Sousa,PSousa@gmail.com,66.0,3.0,device,prize-winning device wrapper,22.0
31359,395626.0,K,Powell,KPowell@outlook.com,600.0,4.0,apparatus,apparatus opener,150.0
31360,92834.0,Bot,Rodriquez,Bot_Rodriquez1966@inbox.com,780.0,4.0,contraption,reflective contraption cleaner,195.0
31361,377124.0,Hawa,Davis,Hawa_Davis1964@gmail.com,30.0,2.0,mechanism,fuzzy mechanism,15.0
31362,153616.0,N,Kowalski,NKowalski1974@yahoo.com,1320.0,4.0,apparatus,apparatus warmer,330.0
31363,362527.0,Zoe,Varga,Zoe_Varga@gmail.com,5.94,9.0,widget,digital widget charger,0.66
31364,127524.0,Jonas,Novak,JonasNovak@mail.com,55.0,4.0,tool,prize-winning tool opener,13.75
31365,20126.0,Lucia,Watanabe,LuciaWatanabe@gmail.biz,16.5,10.0,widget,miniature widget,1.65
31366,304958.0,Jack,Kim,Jack_Kim@outlook.edu,120.0,4.0,dongle,dongle,30.0
31367,63454.0,Ariel,Martin,Ariel_Martin1990@gmail.biz,31.5,7.0,widget,organic widget,4.5
31368,254129.0,Diya,Adams,DiyaAdams1978@inbox.com,5.5,1.0,device,miniature device charger,5.5
31369,204650.0,Ariel,Lopez,Ariel_Lopez@gmail.net,66.0,4.0,mechanism,mechanism warmer,16.5
31370,57158.0,Sofia,Jones,Sofia_Jones1958@earthlink.com,275.0,2.0,device,digital device storage_unit,137.5
31371,251109.0,George,Adebayo,George_Adebayo1983@gmail.org,195.0,3.0,device,reflective device,65.0
31372,,Mosi,Robotson,Mosi_Robotson1951@gmail.com,,,,,
31373,140013.0,J,Patel,JPatel1974@earthlink.info,11.7,3.0,mechanism,reflective mechanism charger,3.9
31374,385592.0,Riko,Horvat,RikoHorvat1952@gmail.org,44.0,4.0,device,prize-winning device charger,11.0
31375,309302.0,Kobe,Scientist,Kobe_Scientist@mail.net,135.0,3.0,tool,industrial-strength tool carrying_case,45.0
31376,242630.0,Maryam,Wilson,Maryam_Wilson1987@outlook.edu,18.8,10.0,widget,matte widget opener,1.88
31377,,R,Russell,RRussell1998@yahoo.org,,,,,
31378,103524.0,S,Murphy,SMurphy1961@gmail.com,249.2,4.0,gadget,aerodynamic gadget opener,62.3
31379,206344.0,Zoe,Tamm,ZoeTamm@gmail.info,21.0,14.0,widget,widget opener,1.5
31380,,Rebecca,Diaz,RebeccaDiaz@yahoo.biz,,,,,
31381,,A,Sargsyan,ASargsyan@inbox.org,,,,,
31382,360966.0,Mia,Adebayo,Mia_Adebayo@inbox.com,24.0,2.0,tool,glossy tool wrapper,12.0
31383,,R,Evans,REvans1975@inbox.biz,,,,,
31384,372438.0,Data,Alami,DataAlami@gmail.info,165.0,3.0,instrument,matte instrument,55.0
31385,,Khalid,Schmidt,KhalidSchmidt@gmail.biz,,,,,
31386,,Santiago,Nielsen,SantiagoNielsen@mail.com,,,,,
31387,336968.0,A,Mammadov,A_Mammadov@yahoo.com,24.75,15.0,widget,prize-winning widget opener,1.65
31388,155340.0,Maria,Evans,MariaEvans1950@gmail.com,62.4,4.0,dongle,reflective dongle wrapper,15.6
31389,72685.0,J,Petrov,J_Petrov@gmail.com,0.0,2.0,device,aerodynamic device how-to-manual,0.0
31390,207610.0,Y,Amin,Y_Amin@outlook.com,24.75,3.0,mechanism,miniature mechanism,8.25
31391,135530.0,Felipe,Computer,FelipeComputer@yahoo.biz,82.5,3.0,instrument,matte instrument opener,27.5
31392,371247.0,Botty,Dhawan,BottyDhawan@outlook.com,450.0,3.0,apparatus,fuzzy apparatus opener,150.0
31393,66392.0,Pierre,Huang,Pierre_Huang1994@mail.com,195.8,2.0,gadget,prize-winning gadget,97.9
31394,336598.0,Juan,Mammadov,Juan_Mammadov@gmail.com,99.0,4.0,tool,analog tool warmer,24.75
31395,387340.0,S,Pillay,S_Pillay1992@yahoo.edu,50.0,1.0,device,extra-strength device opener,50.0
31396,134453.0,Sora,Amin,Sora_Amin@earthlink.com,0.0,13.0,widget,prize-winning widget how-to-manual,0.0
31397,283151.0,K,McRobot,KMcRobot1965@gmail.info,572.0,4.0,instrument,rechargable instrument storage_unit,143.0
31398,352185.0,Jennifer,Nielsen,Jennifer_Nielsen@yahoo.net,46.8,3.0,mechanism,reflective mechanism refill,15.6
31399,261796.0,Claire,Chopra,ClaireChopra1958@inbox.info,90.0,3.0,dongle,dongle,30.0
31400,33052.0,Bekim,Saito,BekimSaito1998@outlook.com,25.0,4.0,tool,matte tool charger,6.25
31401,109900.0,Priya,Brown,Priya_Brown@gmail.info,22.5,2.0,tool,analog tool opener,11.25
31402,390383.0,Janelle,Adebayo,JanelleAdebayo@gmail.biz,1200.0,4.0,apparatus,fuzzy apparatus,300.0
31403,138017.0,S,Dubois,S_Dubois2005@gmail.edu,52.8,4.0,mechanism,prize-winning mechanism refill,13.2
31404,168451.0,Katherine,Varghese,Katherine_Varghese@yahoo.com,100.0,1.0,device,extra-strength device,100.0
31405,290776.0,Khalid,Wilson,KhalidWilson@earthlink.info,54.0,3.0,tool,analog tool refill,18.0
31406,76390.0,D,Weber,D_Weber1984@earthlink.info,23.1,14.0,widget,miniature widget,1.65
31407,350772.0,Zeke,Webster,ZekeWebster@gmail.com,114.4,2.0,instrument,reflective instrument,57.2
31408,368276.0,Adam,Fourie,AdamFourie1950@yahoo.edu,70.0,2.0,tool,aerodynamic tool,35.0
31409,5122.0,N,Martin,N_Martin@yahoo.com,130.68,3.0,instrument,analog instrument warmer,43.56
31410,381183.0,Dot,Robotson,Dot_Robotson1987@earthlink.info,146.85,3.0,gadget,miniature gadget,48.95
31411,85163.0,Kobe,Tamm,Kobe_Tamm1980@outlook.net,25.2,7.0,widget,organic widget refill,3.6
31412,76014.0,Jonas,Martin,JonasMartin2000@outlook.com,30.0,1.0,tool,glossy tool,30.0
31413,326066.0,Sonya,Martin,SonyaMartin2004@gmail.org,6.6,1.0,mechanism,miniature mechanism refill,6.6
31414,260461.0,Mateo,Mammadov,MateoMammadov@gmail.com,200.0,4.0,tool,extra-strength tool,50.0
31415,92988.0,Bekim,Patel,BekimPatel@gmail.com,312.0,3.0,module,reflective module refill,104.0
31416,384560.0,Rin,Lee,RinLee@earthlink.edu,237.6,3.0,instrument,industrial-strength instrument cleaner,79.2
31417,201634.0,S,Khoury,S_Khoury@outlook.com,78.0,2.0,dongle,rechargable dongle,39.0
31418,109870.0,Youseff,Kumar,YouseffKumar1978@yahoo.biz,75.0,3.0,tool,fuzzy tool,25.0
31419,103696.0,M,Mammadov,M_Mammadov2001@yahoo.biz,117.48,3.0,gadget,miniature gadget refill,39.16
31420,60467.0,B,Schmidt,BSchmidt@yahoo.com,120.0,2.0,device,glossy device,60.0
31421,39495.0,Dot,McRobotFace,Dot_McRobotFace@gmail.edu,124.8,4.0,dongle,rechargable dongle refill,31.2
31422,267884.0,Grace,Khoury,Grace_Khoury1953@earthlink.net,55.0,2.0,device,miniature device,27.5
31423,381460.0,Maryam,Ortiz,Maryam_Ortiz2002@earthlink.net,52.8,1.0,instrument,organic instrument refill,52.8
31424,189440.0,L,Janssens,L_Janssens1997@earthlink.org,95.04,4.0,instrument,analog instrument carrying_case,23.76
31425,,Noah,Computer,Noah_Computer1984@gmail.biz,,,,,
31426,315924.0,B,Lopez,BLopez@inbox.com,0.0,4.0,device,device how-to-manual,0.0
31427,299607.0,Nathan,Santos,Nathan_Santos@mail.biz,37.8,9.0,widget,aerodynamic widget,4.2
31428,,Anika,Adebayo,Anika_Adebayo@inbox.edu,,,,,
31429,206680.0,Khalid,Wilson,KhalidWilson@gmail.info,325.0,2.0,device,reflective device storage_unit,162.5
31430,320825.0,L,Kowalski,L_Kowalski@mail.net,49.5,3.0,tool,digital tool carrying_case,16.5
31431,15582.0,Khalid,Robotson,KhalidRobotson1983@gmail.biz,150.0,2.0,mechanism,extra-strength mechanism storage_unit,75.0
31432,384697.0,Peter,Saito,PeterSaito@mail.com,10.8,9.0,widget,widget wrapper,1.2
31433,307017.0,D,Lopez,DLopez1990@outlook.com,2700.0,3.0,apparatus,industrial-strength apparatus,900.0
31434,63424.0,Youseff,McRobot,Youseff_McRobot@gmail.net,44.0,4.0,module,miniature module charger,11.0
31435,276079.0,Youseff,McRobot,YouseffMcRobot1988@gmail.biz,25.2,7.0,widget,industrial-strength widget wrapper,3.6
31436,381010.0,Omar,Weber,OmarWeber@inbox.edu,49.5,3.0,dongle,miniature dongle,16.5
31437,190977.0,Sofia,Lewis,SofiaLewis@inbox.biz,82.5,3.0,tool,digital tool,27.5
31438,33560.0,Noah,Rossi,Noah_Rossi2002@inbox.org,36.0,2.0,dongle,dongle carrying_case,18.0
31439,,J,Martin,J_Martin1963@mail.biz,,,,,
31440,383448.0,Lucia,Kowalski,Lucia_Kowalski@inbox.biz,120.0,1.0,module,glossy module,120.0
31441,1674.0,Liam,Anand,Liam_Anand2005@mail.info,13.16,7.0,widget,matte widget opener,1.88
31442,382392.0,John,Botson,John_Botson@gmail.com,540.0,4.0,apparatus,analog apparatus opener,135.0
31443,194375.0,Ariel,Adebayo,Ariel_Adebayo1992@gmail.net,46.88,1.0,mechanism,matte mechanism storage_unit,46.88
31444,326713.0,Priya,Petrov,Priya_Petrov1999@gmail.biz,0.0,4.0,dongle,rechargable dongle how-to-manual,0.0
31445,254567.0,Camila,Mueller,CamilaMueller@earthlink.com,88.0,2.0,instrument,instrument,44.0
31446,318798.0,John,Silva,John_Silva@gmail.info,25.41,7.0,widget,prize-winning widget warmer,3.63
31447,29969.0,S,Webster,SWebster1994@outlook.com,420.0,3.0,module,aerodynamic module,140.0
31448,127752.0,Janelle,Acharya,JanelleAcharya1965@mail.org,18.0,6.0,widget,extra-strength widget opener,3.0
31449,225982.0,Anne,Lee,Anne_Lee1970@yahoo.org,0.0,4.0,dongle,rechargable dongle how-to-manual,0.0
31450,136427.0,Elizabeth,Sargsyan,ElizabethSargsyan1973@gmail.edu,45.76,4.0,instrument,reflective instrument charger,11.44
31451,,Ben,Wilson,Ben_Wilson@outlook.com,,,,,
31452,141712.0,Ali,Gupta,Ali_Gupta@mail.com,54.45,3.0,mechanism,digital mechanism warmer,18.15
31453,8978.0,L,Petrov,LPetrov@outlook.org,73.92,2.0,instrument,aerodynamic instrument carrying_case,36.96
31454,297225.0,Tala,Diaz,TalaDiaz1960@inbox.com,78.32,2.0,gadget,prize-winning gadget wrapper,39.16
31455,110034.0,Ji-woo,Petrov,Ji-woo_Petrov1985@inbox.com,500.0,4.0,device,device storage_unit,125.0
31456,399943.0,Juan,Horvat,Juan_Horvat@gmail.edu,450.0,3.0,apparatus,apparatus opener,150.0
31457,,Riya,Agarwal,RiyaAgarwal1966@gmail.com,,,,,
31458,87332.0,Katherine,Costa,KatherineCosta@inbox.info,0.0,3.0,gadget,extra-strength gadget how-to-manual,0.0
31459,265094.0,Dot,Gupta,DotGupta@gmail.com,320.4,3.0,gadget,industrial-strength gadget wrapper,106.8
31460,80162.0,M,Kowalski,M_Kowalski@inbox.net,792.0,4.0,apparatus,digital apparatus carrying_case,198.0
31461,,Anika,Freeman,AnikaFreeman@inbox.edu,,,,,
31462,325698.0,A,Castillo,A_Castillo1994@mail.com,9.9,2.0,mechanism,miniature mechanism carrying_case,4.95
31463,230865.0,Emily,Computer,EmilyComputer@gmail.com,18.0,3.0,dongle,fuzzy dongle charger,6.0
31464,50224.0,Irene,Sokolov,Irene_Sokolov1980@outlook.biz,55.0,4.0,device,miniature device opener,13.75
31465,52864.0,M,Lewis,M_Lewis1972@mail.biz,600.0,2.0,apparatus,fuzzy apparatus,300.0
31466,125392.0,C,Kumar,C_Kumar@mail.edu,391.6,4.0,gadget,digital gadget,97.9
31467,278946.0,Juan,Tamm,JuanTamm@inbox.net,13.0,2.0,tool,reflective tool charger,6.5
31468,124321.0,M,Ahmad,MAhmad@outlook.com,211.2,4.0,instrument,organic instrument refill,52.8
31469,371447.0,Tala,Adebayo,TalaAdebayo@inbox.info,112.5,3.0,dongle,matte dongle,37.5
31470,285513.0,Fatima,Murphy,FatimaMurphy1989@inbox.edu,600.0,4.0,apparatus,apparatus opener,150.0
31471,,A,Scientist,A_Scientist@gmail.info,,,,,
31472,64935.0,J,Gonzalez,JGonzalez1968@gmail.edu,90.0,3.0,tool,glossy tool,30.0
31473,21146.0,A,Miller,AMiller1965@earthlink.com,18.0,3.0,mechanism,extra-strength mechanism charger,6.0
31474,59806.0,L,Mueller,L_Mueller1964@outlook.edu,702.0,3.0,apparatus,reflective apparatus cleaner,234.0
31475,175944.0,Diya,Computer,DiyaComputer1977@gmail.com,360.0,4.0,dongle,industrial-strength dongle,90.0
31476,344818.0,Sunita,Schmidt,Sunita_Schmidt@earthlink.edu,110.0,1.0,module,module warmer,110.0
31477,396473.0,Jonas,Brown,Jonas_Brown1960@gmail.edu,117.0,3.0,dongle,reflective dongle,39.0
31478,76408.0,Elizabeth,Costa,ElizabethCosta@yahoo.org,175.0,2.0,tool,aerodynamic tool storage_unit,87.5
31479,36461.0,Haruta,Patel,HarutaPatel@mail.com,468.0,3.0,apparatus,rechargable apparatus wrapper,156.0
31480,251946.0,H,Khoury,HKhoury@gmail.net,270.0,3.0,dongle,industrial-strength dongle,90.0
31481,59474.0,Bekim,Computer,Bekim_Computer@earthlink.com,0.0,4.0,tool,industrial-strength tool how-to-manual,0.0
31482,,A,Murphy,A_Murphy1950@inbox.com,,,,,
31483,,Sunita,Ahmad,Sunita_Ahmad1966@earthlink.com,,,,,
31484,20905.0,Reem,Lewis,Reem_Lewis@gmail.edu,120.0,3.0,device,device refill,40.0
31485,118634.0,Sofia,Tanaka,Sofia_Tanaka1964@gmail.net,24.0,8.0,widget,fuzzy widget,3.0
31486,239107.0,Hanah,Tanaka,Hanah_Tanaka@gmail.edu,120.0,4.0,tool,extra-strength tool carrying_case,30.0
31487,323144.0,I,Novak,I_Novak@mail.com,31.2,2.0,dongle,reflective dongle wrapper,15.6
31488,174841.0,Mateo,Liu,MateoLiu1975@gmail.org,550.0,2.0,contraption,prize-winning contraption,275.0
31489,345826.0,Claire,Korhonen,ClaireKorhonen2004@inbox.net,150.0,2.0,device,organic device,75.0
31490,85862.0,Dot,Khan,DotKhan1969@gmail.com,216.0,3.0,dongle,industrial-strength dongle refill,72.0
31491,,R,Costa,RCosta1951@gmail.biz,,,,,
31492,287089.0,A,Novak,ANovak1995@gmail.com,225.0,3.0,device,organic device,75.0
31493,132804.0,Fatima,Liu,FatimaLiu@inbox.org,3300.0,4.0,apparatus,prize-winning apparatus storage_unit,825.0
31494,267961.0,Yuna,Rossi,YunaRossi@outlook.com,834.39,3.0,gadget,matte gadget storage_unit,278.13
31495,69514.0,D,Kowalski,D_Kowalski1970@gmail.com,96.8,4.0,instrument,prize-winning instrument opener,24.2
31496,326137.0,Hanah,Kumar,HanahKumar@outlook.com,114.4,2.0,instrument,rechargable instrument,57.2
31497,,Emily,Dubois,EmilyDubois1955@outlook.info,,,,,
31498,321286.0,H,Miller,HMiller1974@gmail.org,240.0,4.0,apparatus,apparatus charger,60.0
31499,386745.0,Marina,Tanaka,MarinaTanaka1993@yahoo.info,75.0,3.0,tool,tool,25.0
31500,302476.0,S,Kumar,S_Kumar1968@mail.biz,78.0,3.0,tool,rechargable tool refill,26.0
31501,386603.0,Chloe,Varga,Chloe_Varga@yahoo.edu,46.8,3.0,mechanism,rechargable mechanism refill,15.6
31502,266839.0,Zeke,Patel,Zeke_Patel@earthlink.com,12.96,8.0,widget,analog widget carrying_case,1.62
31503,192360.0,Aya,Santos,AyaSantos1958@gmail.com,36.0,4.0,mechanism,glossy mechanism opener,9.0
31504,139957.0,Diego,Miller,DiegoMiller@inbox.org,44.0,2.0,device,prize-winning device wrapper,22.0
31505,4728.0,S,Costa,SCosta1977@inbox.net,960.0,4.0,contraption,glossy contraption refill,240.0
31506,362222.0,Irene,Jones,Irene_Jones@earthlink.edu,0.0,4.0,dongle,aerodynamic dongle how-to-manual,0.0
31507,131380.0,J,McRobotFace,J_McRobotFace@gmail.org,78.0,2.0,dongle,rechargable dongle,39.0
31508,254492.0,Alonso,Ahmad,AlonsoAhmad@earthlink.edu,132.0,3.0,instrument,fuzzy instrument,44.0
31509,336310.0,Peter,Khoury,PeterKhoury@gmail.edu,960.0,4.0,module,industrial-strength module refill,240.0
31510,340923.0,Sakura,Scientist,SakuraScientist1974@gmail.com,59.4,4.0,mechanism,analog mechanism warmer,14.85
31511,229523.0,H,Botson,H_Botson2005@gmail.info,277.68,3.0,gadget,reflective gadget refill,92.56
31512,375666.0,Diya,Taylor,Diya_Taylor1979@gmail.net,97.5,3.0,tool,rechargable tool,32.5
31513,,Aya,Webster,AyaWebster@earthlink.com,,,,,
31514,,T,Korhonen,TKorhonen@mail.biz,,,,,
31515,250504.0,Sakura,Diaz,Sakura_Diaz1986@gmail.info,66.0,1.0,apparatus,miniature apparatus wrapper,66.0
31516,90469.0,Jack,Powell,JackPowell1971@inbox.info,41.25,1.0,mechanism,prize-winning mechanism storage_unit,41.25
31517,195143.0,Elena,Hassan,ElenaHassan@mail.org,54.0,3.0,mechanism,glossy mechanism,18.0
31518,,Jack,Janssens,JackJanssens@gmail.info,,,,,
31519,380410.0,Z,Tanaka,ZTanaka@gmail.biz,144.0,4.0,dongle,industrial-strength dongle wrapper,36.0
31520,228720.0,Z,Evans,Z_Evans@mail.biz,8.4,14.0,widget,widget charger,0.6
31521,354906.0,Peter,Korhonen,Peter_Korhonen1976@gmail.biz,28.8,8.0,widget,glossy widget,3.6
31522,12526.0,John,Diaz,John_Diaz2003@outlook.net,137.28,3.0,instrument,rechargable instrument refill,45.76
31523,373412.0,Peter,Fourie,PeterFourie@gmail.com,195.8,4.0,gadget,miniature gadget,48.95
31524,333790.0,Elizabeth,Chen,Elizabeth_Chen2001@gmail.biz,114.4,4.0,instrument,rechargable instrument opener,28.6
31525,271022.0,Marina,Webster,MarinaWebster1997@gmail.com,330.0,4.0,dongle,prize-winning dongle storage_unit,82.5
31526,270137.0,Peter,Bertrand,PeterBertrand@inbox.com,20.0,4.0,tool,tool charger,5.0
31527,99725.0,Ben,Gonzalez,Ben_Gonzalez2004@earthlink.info,1687.5,3.0,contraption,analog contraption storage_unit,562.5
31528,61561.0,Hawa,Miller,Hawa_Miller@gmail.biz,390.0,4.0,dongle,reflective dongle storage_unit,97.5
31529,138357.0,Aya,Powell,Aya_Powell@gmail.biz,137.5,1.0,contraption,digital contraption opener,137.5
31530,42832.0,Bot,Miller,BotMiller1950@outlook.edu,81.0,3.0,dongle,organic dongle cleaner,27.0
31531,384147.0,Mia,Miller,MiaMiller@outlook.com,391.6,4.0,gadget,prize-winning gadget,97.9
31532,127113.0,Rebecca,Murphy,RebeccaMurphy1983@gmail.info,33.0,2.0,tool,digital tool carrying_case,16.5
31533,39710.0,Zeke,Khan,Zeke_Khan1961@yahoo.org,270.0,3.0,module,analog module,90.0
31534,275331.0,Logan,Adams,LoganAdams@yahoo.com,84.0,3.0,device,aerodynamic device wrapper,28.0
31535,241401.0,Youseff,Ortiz,Youseff_Ortiz@yahoo.com,0.0,4.0,device,rechargable device how-to-manual,0.0
31536,,Pierre,Saito,PierreSaito@gmail.org,,,,,
31537,184269.0,K,Mammadov,K_Mammadov@outlook.com,450.0,1.0,apparatus,industrial-strength apparatus opener,450.0
31538,164011.0,Diego,Sargsyan,DiegoSargsyan@mail.org,90.0,3.0,device,device carrying_case,30.0
31539,373935.0,Logan,Lopez,Logan_Lopez1958@gmail.com,90.0,3.0,dongle,fuzzy dongle,30.0
31540,201326.0,Hawa,Fourie,HawaFourie1963@gmail.biz,156.0,4.0,dongle,reflective dongle,39.0
31541,362606.0,M,Gonzalez,MGonzalez1984@earthlink.net,1375.0,4.0,contraption,miniature contraption storage_unit,343.75
31542,298102.0,Aanya,Scientist,AanyaScientist@inbox.edu,200.0,4.0,tool,extra-strength tool,50.0
31543,396013.0,Marina,Murphy,Marina_Murphy1977@earthlink.info,1320.0,4.0,apparatus,prize-winning apparatus,330.0
31544,14196.0,V,Adebayo,VAdebayo1954@inbox.edu,75.0,2.0,tool,industrial-strength tool opener,37.5
31545,138109.0,M,Kim,M_Kim1988@outlook.com,18.0,5.0,widget,glossy widget,3.6
31546,41493.0,Felipe,Tamm,FelipeTamm1967@yahoo.com,34.32,3.0,instrument,reflective instrument charger,11.44
31547,323575.0,Zeke,Lee,Zeke_Lee@mail.com,400.0,4.0,device,extra-strength device,100.0
31548,118700.0,Haruta,Weber,HarutaWeber@gmail.com,792.0,3.0,apparatus,prize-winning apparatus refill,264.0
31549,,Dot,Rossi,Dot_Rossi1984@gmail.edu,,,,,
31550,311357.0,Mosi,Taylor,MosiTaylor1953@gmail.net,10.92,7.0,widget,reflective widget wrapper,1.56
31551,311874.0,Amaira,Computer,Amaira_Computer1964@outlook.com,14.85,9.0,widget,prize-winning widget opener,1.65
31552,314774.0,Bot,Varghese,Bot_Varghese@inbox.info,22.0,2.0,device,miniature device wrapper,11.0
31553,243802.0,Ariel,Mammadov,ArielMammadov1973@inbox.info,33.0,3.0,device,miniature device wrapper,11.0
31554,333178.0,Rebecca,Computer,RebeccaComputer1954@outlook.info,138.84,2.0,gadget,rechargable gadget cleaner,69.42
31555,145483.0,Data,Kruger,DataKruger@mail.com,462.8,4.0,gadget,reflective gadget,115.7
31556,145267.0,Maryam,Kowalski,MaryamKowalski1984@gmail.info,112.5,3.0,tool,organic tool,37.5
31557,193439.0,J,Diaz,JDiaz@mail.info,0.0,4.0,contraption,industrial-strength contraption how-to-manual,0.0
31558,368248.0,Ben,Jones,BenJones@earthlink.edu,60.0,3.0,device,extra-strength device charger,20.0
31559,250140.0,Emily,Chopra,Emily_Chopra@earthlink.com,1250.0,4.0,contraption,matte contraption,312.5
31560,,A,Sargsyan,A_Sargsyan1955@mail.net,,,,,
31561,323450.0,Fatima,Mueller,FatimaMueller@outlook.org,112.5,1.0,mechanism,industrial-strength mechanism storage_unit,112.5
31562,126946.0,Felipe,Gruber,Felipe_Gruber1955@gmail.com,19.5,2.0,mechanism,reflective mechanism opener,9.75
31563,317951.0,Grace,Kowalski,GraceKowalski@gmail.com,2250.0,3.0,contraption,industrial-strength contraption,750.0
31564,50065.0,Omar,Kim,Omar_Kim@inbox.com,0.0,3.0,module,industrial-strength module how-to-manual,0.0
31565,190851.0,Nalah,Webster,Nalah_Webster@gmail.biz,231.4,2.0,gadget,rechargable gadget,115.7
31566,180721.0,I,Kowalski,I_Kowalski2005@mail.net,77.44,4.0,instrument,miniature instrument refill,19.36
31567,138526.0,Liam,Kumar,LiamKumar1989@gmail.net,600.0,2.0,apparatus,apparatus,300.0
31568,386289.0,Sarah,Jones,SarahJones1997@mail.biz,110.0,4.0,device,miniature device,27.5
31569,359521.0,Nalah,Patel,NalahPatel1979@inbox.biz,32.4,6.0,widget,industrial-strength widget cleaner,5.4
31570,26541.0,H,Brown,HBrown1969@gmail.info,0.0,7.0,widget,miniature widget how-to-manual,0.0
31571,55830.0,Riya,Zhou,RiyaZhou@gmail.org,468.0,3.0,apparatus,reflective apparatus wrapper,156.0
31572,345846.0,Elizabeth,Varghese,Elizabeth_Varghese@inbox.net,67.5,3.0,mechanism,organic mechanism,22.5
31573,122344.0,Ali,Gruber,AliGruber1984@gmail.com,66.0,4.0,mechanism,digital mechanism,16.5
31574,143735.0,R,Sousa,R_Sousa1961@yahoo.com,100.0,2.0,tool,extra-strength tool,50.0
31575,271657.0,R,Phillips,R_Phillips@inbox.info,1089.0,3.0,apparatus,prize-winning apparatus warmer,363.0
31576,127394.0,Ali,Ortiz,AliOrtiz1991@earthlink.biz,117.0,3.0,dongle,reflective dongle,39.0
31577,345006.0,A,Phillips,A_Phillips1962@gmail.edu,0.0,1.0,mechanism,mechanism how-to-manual,0.0
31578,15845.0,H,Acharya,H_Acharya1977@inbox.edu,16.5,10.0,widget,prize-winning widget opener,1.65
31579,25812.0,Sunita,Powell,SunitaPowell1958@gmail.org,1000.0,4.0,module,module storage_unit,250.0
31580,68342.0,Peter,Dhawan,PeterDhawan1956@inbox.com,264.0,4.0,instrument,organic instrument,66.0
31581,129719.0,John,Varga,John_Varga2000@yahoo.net,0.0,1.0,contraption,reflective contraption how-to-manual,0.0
31582,201154.0,Ariel,Adebayo,Ariel_Adebayo1954@outlook.com,135.0,4.0,mechanism,analog mechanism storage_unit,33.75
31583,399833.0,Riko,Adebayo,RikoAdebayo1986@gmail.net,200.0,2.0,module,module,100.0
31584,390637.0,M,Janssens,M_Janssens1997@inbox.info,900.0,4.0,dongle,industrial-strength dongle storage_unit,225.0
31585,280293.0,B,Russell,BRussell1955@mail.com,78.32,4.0,gadget,digital gadget charger,19.58
31586,309858.0,Botty,Scientist,BottyScientist1986@inbox.com,286.0,4.0,device,rechargable device warmer,71.5
31587,283862.0,M,Alami,M_Alami@inbox.biz,1500.0,2.0,contraption,industrial-strength contraption,750.0
31588,,F,McRobotFace,F_McRobotFace@earthlink.com,,,,,
31589,300715.0,Pierre,Mueller,PierreMueller1992@earthlink.com,16.5,3.0,tool,prize-winning tool charger,5.5
31590,165418.0,Omar,Rossi,Omar_Rossi@gmail.info,1170.0,3.0,apparatus,rechargable apparatus,390.0
31591,183821.0,Diya,Tanaka,DiyaTanaka@mail.biz,450.0,2.0,apparatus,matte apparatus cleaner,225.0
31592,201895.0,Alonso,Castillo,Alonso_Castillo1972@yahoo.com,1560.0,4.0,apparatus,rechargable apparatus,390.0
31593,97804.0,Ahmed,Gruber,AhmedGruber@earthlink.com,125.0,4.0,tool,matte tool,31.25
31594,73256.0,George,Smith,GeorgeSmith@mail.net,130.0,2.0,device,reflective device,65.0
31595,107250.0,D,McRobotFace,DMcRobotFace1953@gmail.net,132.0,1.0,apparatus,miniature apparatus refill,132.0
31596,49434.0,Bot,Miller,Bot_Miller@gmail.com,32.4,9.0,widget,industrial-strength widget wrapper,3.6
31597,243230.0,S,Kruger,SKruger1998@earthlink.com,250.0,4.0,module,matte module opener,62.5
